Timestamp,Incident_ID,Building_Level,Zone_ID,Zone_Name,Zone_X_Min,Zone_Y_Min,Zone_X_Max,Zone_Y_Max,Zone_Center_X,Zone_Center_Y,Adult_Count,Child_Count,Elderly_Count,Disabled_Count,Total_Occupancy_Raw,Fire_Alarm_Triggered,Smoke_Obscuration_Pct,Sprinkler_System_Status,Hazard_Level_Rating,Zone_Clearance_Status,Exit_Route_Passable,Evacuation_Priority_Score,Last_Manual_Sweep_Time,Event_Type,Details,PM2.5,VOC,Temperature,CO2,Humidity,Hazard_Level_Score,Hour,Minute,TimeInMinutes,Zone_Enc,Floor_Enc,Vulnerable_Count,Vulnerable_Ratio,Exit_Passable_Enc,Sprinkler_Enc,Temp_Trend,Smoke_Trend,VOC_Trend,Vulnerable_Weighted,PM25_Log,VOC_Log,Fire_Indicator_Binary,Env_Risk_Index,Smoke_Temp_Interaction,Predicted_Hazard_Score,Predicted_Evacuation_Priority_Score,DP_Total_Occupancy,DP_Adult_Count,DP_Child_Count,DP_Elderly_Count,DP_Disabled_Count,DP_Vulnerable_Count,DP_Heatmap_Value,Predicted_Hazard_Level,Predicted_Evacuation_Priority_Level
2026-04-02 11:40:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,12,0,3,0,15,0,2.58,Off,Low,Not Started,Yes,24.86,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,6.71,104.42,23.09,529.75,43.23,1.2,11,40,700,5,1,3,0.2,1.0,0.0,-0.3000000000000007,-0.3700000000000001,19.939999999999998,0.3,2.0425181875752383,4.6579523714270605,0,0.18864697980444903,59.5722,0.72,24.15,15,11,0,5,0,5,0.441,Low,Low
2026-04-02 11:45:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,14,0,1,0,15,0,3.9,Off,Low,Not Started,Yes,13.82,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,10.13,96.61,23.28,548.21,43.53,0.0,11,45,705,5,1,1,0.06666666666666667,1.0,0.0,0.19000000000000128,1.3199999999999998,-7.810000000000002,0.1,2.4096441652874536,4.580979947186874,0,0.2243860646715677,90.792,0.68,13.26,17,14,3,0,0,3,0.5,Low,Low
2026-04-02 11:50:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,13,0,0,1,14,0,3.69,Off,Low,Not Started,Yes,14.7,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,9.6,93.16,23.27,550.11,45.22,0.11,11,50,710,5,1,1,0.07142857142857142,1.0,0.0,-0.010000000000001563,-0.20999999999999996,-3.450000000000003,0.1357142857142857,2.3608540011180215,4.544995462952021,0,0.21974829042406543,85.8663,0.58,13.71,13,13,0,0,0,0,0.382,Low,Low
2026-04-02 11:55:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,8,1,4,2,15,0,4.44,Off,Low,Not Started,Yes,43.71,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,11.54,100.51,23.73,591.78,48.26,0.3,11,55,715,5,1,7,0.4666666666666667,1.0,0.0,0.46000000000000085,0.7500000000000004,7.3500000000000085,0.74,2.5289235352047745,4.62015731579634,0,0.2400454219616372,105.36120000000001,0.71,43.02,15,7,1,4,2,7,0.441,Low,Moderate
2026-04-02 12:00:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,11,0,1,1,13,0,4.32,Off,Low,Not Started,Yes,20.29,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 13 with no active emergency indicators.,11.23,98.27,23.62,548.8,43.82,2.14,12,0,720,5,1,2,0.15384615384615385,1.0,0.0,-0.10999999999999943,-0.1200000000000001,-2.240000000000009,0.26153846153846155,2.503891949699081,4.59784341060163,0,0.2365677114075692,102.03840000000001,0.62,19.78,13,12,0,1,0,1,0.382,Low,Low
2026-04-02 12:05:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,9,2,2,1,14,0,4.08,Off,Low,Not Started,Yes,34.92,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,10.6,105.27,23.79,535.85,46.56,1.5,12,5,725,5,1,5,0.35714285714285715,1.0,0.0,0.16999999999999815,-0.2400000000000002,7.0,0.5357142857142857,2.451005098112319,4.6659830253846035,0,0.23323764513636827,97.0632,0.58,34.7,12,11,2,2,1,5,0.353,Low,Moderate
2026-04-02 12:10:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,8,1,2,1,12,0,5.0,Off,Low,Not Started,Yes,29.12,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 12 with no active emergency indicators.,12.99,124.2,23.25,572.69,46.56,1.26,12,10,730,5,1,4,0.3333333333333333,1.0,0.0,-0.5399999999999991,0.9199999999999999,18.930000000000007,0.5166666666666666,2.63834278867739,4.829912458665998,0,0.24536587934699725,116.25,0.84,29.03,13,9,2,1,2,5,0.382,Low,Moderate
2026-04-02 12:15:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,11,0,0,1,12,0,4.15,Off,Low,Not Started,Yes,13.57,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 12 with no active emergency indicators.,10.79,104.7,22.7,591.43,46.07,0.13,12,15,735,5,1,1,0.08333333333333333,1.0,0.0,-0.5500000000000007,-0.8499999999999996,-19.5,0.15833333333333333,2.4672517145492794,4.660604892876192,0,0.22402645568107457,94.205,0.54,13.38,11,11,1,0,1,2,0.324,Low,Low
2026-04-02 12:20:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,6,2,2,1,11,0,4.81,Off,Low,Not Started,Yes,33.08,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 11 with no active emergency indicators.,12.51,107.32,22.09,602.41,47.74,1.22,12,20,740,5,1,5,0.45454545454545453,1.0,0.0,-0.6099999999999994,0.6599999999999993,2.6199999999999903,0.6818181818181818,2.6034301519721073,4.685089809163965,0,0.2300390882282554,106.2529,0.57,34.09,11,6,3,2,0,5,0.324,Low,Moderate
2026-04-02 12:25:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,11,0,0,0,11,0,4.2,Off,Low,Not Started,Yes,6.62,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 11 with no active emergency indicators.,10.91,112.46,21.61,597.37,48.07,0.75,12,25,745,5,1,0,0.0,1.0,0.0,-0.4800000000000004,-0.6099999999999994,5.140000000000001,0.0,2.477378383367209,4.731450351898421,0,0.21414458745826154,90.762,0.53,6.54,12,10,2,0,1,3,0.353,Low,Low
2026-04-02 12:30:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,12,0,1,0,13,0,4.29,Off,Low,Not Started,Yes,12.7,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 13 with no active emergency indicators.,11.15,121.69,22.58,592.48,49.9,0.05,12,30,750,5,1,1,0.07692307692307693,1.0,0.0,0.9699999999999989,0.08999999999999986,9.230000000000004,0.11538461538461539,2.4973291697865574,4.809660848803092,0,0.22555877061512186,96.86819999999999,0.94,13.21,13,12,0,2,0,2,0.382,Low,Low
2026-04-02 12:35:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,8,1,1,0,10,0,4.75,Off,Low,Not Started,Yes,15.95,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 10 with no active emergency indicators.,12.35,134.2,21.94,560.03,49.75,0.97,12,35,755,5,1,2,0.2,1.0,0.0,-0.639999999999997,0.45999999999999996,12.509999999999991,0.27999999999999997,2.5915163848462583,4.906755163608864,0,0.22743147793410765,104.215,0.75,15.86,11,9,0,2,0,2,0.324,Low,Low
2026-04-02 12:40:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,12,0,0,1,13,0,4.17,Off,Low,Not Started,Yes,14.6,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 13 with no active emergency indicators.,10.85,107.26,22.71,562.46,52.32,1.15,12,40,760,5,1,1,0.07692307692307693,1.0,0.0,0.7699999999999996,-0.5800000000000001,-26.939999999999984,0.14615384615384613,2.47232786758114,4.6845357413688316,0,0.22458626349107078,94.7007,0.95,13.69,12,10,0,0,0,0,0.353,Low,Low
2026-04-02 12:45:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,10,0,1,0,11,0,4.13,Off,Low,Not Started,Yes,11.54,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 11 with no active emergency indicators.,10.73,103.16,22.93,555.18,50.4,0.0,12,45,765,5,1,1,0.09090909090909091,1.0,0.0,0.21999999999999886,-0.040000000000000036,-4.1000000000000085,0.13636363636363635,2.462149662665384,4.6459281784602595,0,0.22582836705966902,94.70089999999999,0.53,11.33,9,10,2,1,2,5,0.265,Low,Low
2026-04-02 12:50:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,12,0,1,0,13,0,4.07,Off,Low,Not Started,Yes,13.88,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 13 with no active emergency indicators.,10.58,98.9,22.94,541.05,49.73,2.68,12,50,770,5,1,1,0.07692307692307693,1.0,0.0,0.010000000000001563,-0.05999999999999961,-4.259999999999991,0.11538461538461539,2.449279472144849,4.604169685654508,0,0.22474588436401138,93.36580000000001,0.69,13.13,11,11,0,1,0,1,0.324,Low,Low
2026-04-02 12:55:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,9,1,1,0,11,0,3.1,Off,Low,Not Started,Yes,16.5,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 11 with no active emergency indicators.,8.06,98.7,22.65,561.63,48.72,0.92,12,55,775,5,1,2,0.18181818181818182,1.0,0.0,-0.2900000000000027,-0.9700000000000002,-0.20000000000000284,0.2545454545454545,2.203869120054888,4.602165676967792,0,0.19967054227697284,70.215,0.55,16.34,10,9,2,1,0,3,0.294,Low,Low
2026-04-02 13:00:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,8,1,4,0,13,0,3.72,Off,Low,Not Started,Yes,33.74,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 13 with no active emergency indicators.,9.68,108.39,23.34,599.33,47.21,1.69,13,0,780,5,1,5,0.38461538461538464,1.0,0.0,0.6900000000000013,0.6200000000000001,9.689999999999998,0.5615384615384615,2.3683728335320486,4.694919478131699,0,0.22111128773855204,86.82480000000001,1.09,33.98,13,8,1,3,2,6,0.382,Low,Moderate
2026-04-02 13:05:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,11,0,1,0,12,0,2.02,Off,Low,Not Started,Yes,12.28,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 12 with no active emergency indicators.,5.24,110.23,23.13,618.79,51.43,0.38,13,5,785,5,1,1,0.08333333333333333,1.0,0.0,-0.21000000000000085,-1.7000000000000002,1.8400000000000034,0.125,1.8309801823813363,4.711600129603938,0,0.16940228647392125,46.7226,0.52,12.77,12,10,2,0,0,2,0.353,Low,Low
2026-04-02 13:10:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,10,0,1,1,12,0,1.9,Off,Low,Not Started,Yes,19.34,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 12 with no active emergency indicators.,4.95,112.94,23.61,618.29,46.46,1.29,13,10,790,5,1,2,0.16666666666666666,1.0,0.0,0.4800000000000004,-0.1200000000000001,2.7099999999999937,0.2833333333333333,1.7833912195575383,4.735671994052249,0,0.1684234667750139,44.858999999999995,0.98,18.52,10,11,1,1,2,4,0.294,Low,Low
2026-04-02 13:15:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,10,2,0,0,12,0,1.25,Off,Low,Not Started,Yes,15.96,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 12 with no active emergency indicators.,3.24,108.81,24.02,608.58,45.34,0.0,13,15,795,5,1,2,0.16666666666666666,1.0,0.0,0.41000000000000014,-0.6499999999999999,-4.1299999999999955,0.21666666666666667,1.4445632692438664,4.698751599609622,0,0.13879363890895066,30.025,0.72,16.55,11,10,2,0,0,2,0.324,Low,Low
2026-04-02 13:20:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,11,1,1,1,14,0,1.69,Off,Low,Not Started,Yes,24.95,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,4.39,109.47,22.96,563.3,46.66,1.11,13,20,800,5,1,3,0.21428571428571427,1.0,0.0,-1.0599999999999987,0.43999999999999995,0.6599999999999966,0.3357142857142857,1.6845453849209058,4.704743990884184,0,0.154708648151136,38.8024,0.62,24.82,14,14,0,2,2,4,0.412,Low,Low
2026-04-02 13:25:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,11,1,3,0,15,0,2.19,Off,Low,Not Started,Yes,29.29,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,5.69,88.43,23.56,526.14,46.69,0.92,13,25,805,5,1,4,0.26666666666666666,1.0,0.0,0.5999999999999979,0.5,-21.039999999999992,0.38666666666666666,1.900613874140137,4.49345619635809,0,0.1791138514989665,51.596399999999996,0.95,30.14,15,11,1,1,0,2,0.441,Low,Moderate
2026-04-02 13:30:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,7,0,2,2,11,0,2.33,Off,Low,Not Started,Yes,30.42,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 11 with no active emergency indicators.,6.06,74.47,23.49,560.31,45.33,0.74,13,30,810,5,1,4,0.36363636363636365,1.0,0.0,-0.07000000000000028,0.14000000000000012,-13.960000000000008,0.6181818181818182,1.9544450515051506,4.323735226296777,0,0.18363965703942392,54.7317,0.54,29.68,7,6,0,0,5,5,0.206,Low,Moderate
2026-04-02 13:35:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,13,0,1,1,15,0,1.86,Off,Low,Not Started,Yes,20.47,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,4.83,97.11,23.03,534.58,46.41,0.0,13,35,815,5,1,2,0.13333333333333333,1.0,0.0,-0.4599999999999973,-0.47,22.64,0.22666666666666666,1.763017000362401,4.5860892981753,0,0.1624091260733844,42.835800000000006,0.68,20.11,17,13,0,1,0,1,0.5,Low,Low
2026-04-02 13:40:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,9,2,0,1,12,0,2.88,Off,Low,Not Started,Yes,22.61,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 12 with no active emergency indicators.,7.49,98.02,22.64,535.81,47.85,0.0,13,40,820,5,1,3,0.25,1.0,0.0,-0.39000000000000057,1.0199999999999998,0.9099999999999966,0.375,2.138889000323256,4.595321849933277,0,0.19369778786927408,65.2032,0.62,23.52,12,10,3,0,0,3,0.353,Low,Low
2026-04-02 13:45:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,11,1,2,0,14,0,2.95,Off,Low,Not Started,Yes,24.1,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,7.68,83.58,23.19,529.69,44.79,2.33,13,45,825,5,1,3,0.21428571428571427,1.0,0.0,0.5500000000000007,0.07000000000000028,-14.439999999999998,0.3071428571428571,2.1610215286722587,4.437697832044343,0,0.20045635699963874,68.41050000000001,1.01,23.62,15,13,2,0,1,3,0.441,Low,Low
2026-04-02 13:50:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,11,2,0,2,15,0,2.57,Off,Low,Not Started,Yes,31.31,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,6.67,102.65,23.46,518.1,47.46,0.76,13,50,830,5,1,4,0.26666666666666666,1.0,0.0,0.2699999999999996,-0.38000000000000034,19.070000000000007,0.4266666666666667,2.0373166153791646,4.641019838881789,0,0.19118179118718082,60.2922,0.64,31.85,15,11,2,0,2,4,0.441,Low,Moderate
2026-04-02 13:55:00,MON-20260402,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,7,1,4,0,12,0,1.87,Off,Low,Not Started,Yes,32.41,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 12 with no active emergency indicators.,4.87,111.18,23.35,569.76,45.56,0.0,13,55,835,5,1,5,0.4166666666666667,1.0,0.0,-0.10999999999999943,-0.6999999999999997,8.530000000000001,0.6083333333333333,1.7698546338400052,4.7201047240801906,0,0.1653044228006565,43.664500000000004,0.5,33.24,14,7,2,0,0,2,0.412,Low,Moderate
2026-04-02 14:00:00,INC-20260402-F2-RM,Level 2,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,12,1,1,1,15,0,3.78,Off,Low,Not Started,Yes,25.18,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,9.83,120.81,22.8,537.67,44.4,0.36,14,0,840,5,2,3,0.2,1.0,0.0,-0.5500000000000007,1.9099999999999997,9.629999999999995,0.3133333333333333,2.382320061012899,4.802462453711867,0,0.21726758956437642,86.184,0.64,25.0,15,11,5,2,0,7,0.441,Low,Low
2026-04-02 14:05:00,INC-20260402-F2-RM,Level 2,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,12,0,2,1,15,0,3.54,Off,Low,Not Started,Yes,25.72,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,9.2,101.94,22.88,511.86,46.43,0.0,14,5,845,5,2,3,0.2,1.0,0.0,0.0799999999999983,-0.23999999999999977,-18.870000000000005,0.3266666666666667,2.322387720290225,4.6341462942246086,0,0.2125449241609614,80.9952,0.41,25.63,15,12,3,1,2,6,0.441,Low,Moderate
2026-04-02 14:10:00,INC-20260402-F2-RM,Level 2,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,12,0,2,0,14,0,2.14,Off,Low,Not Started,Yes,18.5,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,5.56,101.43,21.73,507.02,45.04,0.0,14,10,850,5,2,2,0.14285714285714285,1.0,0.0,-1.1499999999999986,-1.4,-0.5099999999999909,0.21428571428571427,1.8809906029559975,4.629179638448443,0,0.1634957032089353,46.5022,0.41,18.89,15,11,0,2,2,4,0.441,Low,Low
2026-04-02 14:15:00,INC-20260402-F2-RM,Level 2,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,13,1,1,1,16,0,3.47,Off,Low,Not Started,Yes,25.59,0,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 16 with no active emergency indicators.,9.03,106.15,21.76,510.75,47.25,0.0,14,15,855,5,2,3,0.1875,1.0,0.0,0.030000000000001137,1.33,4.719999999999999,0.29374999999999996,2.305580601973844,4.674229721919586,0,0.2006777355958034,75.50720000000001,0.56,26.07,17,13,2,0,6,8,0.5,Low,Moderate
2026-04-02 14:20:00,INC-20260402-F2-FE,Level 2,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,12,1,2,1,16,0,2.88,Standby,Low,Occupied,Yes,31.34,0,Fire Emergency,"Z5 (Corridor) status: hazard Low, alarm not triggered, sprinkler Standby, clearance Occupied, exit route Yes. Wardens coordinating staged evacuation.",7.49,124.02,21.39,513.42,47.26,1.1,14,20,860,5,2,4,0.25,1.0,0.0,-0.370000000000001,-0.5900000000000003,17.86999999999999,0.38749999999999996,2.138889000323256,4.828473724503667,0,0.1830033428676578,61.6032,0.72,31.68,18,11,1,1,0,2,0.529,Low,Moderate
2026-04-02 14:25:00,INC-20260402-F2-FE,Level 2,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,12,0,0,1,13,0,16.82,Standby,Low,Occupied,Yes,18.52,0,Fire Emergency,"Z5 (Corridor) status: hazard Low, alarm not triggered, sprinkler Standby, clearance Occupied, exit route Yes. Fire response team notified.",43.74,163.75,23.56,589.93,42.58,9.88,14,25,865,5,2,1,0.07692307692307693,1.0,0.0,2.169999999999998,13.940000000000001,39.730000000000004,0.14615384615384613,3.8008679560619836,5.104429173382616,0,0.3581937961792813,396.2792,9.12,16.59,12,11,0,1,2,3,0.353,Low,Low
2026-04-02 14:30:00,INC-20260402-F2-FE,Level 2,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,9,1,2,0,12,1,39.27,Standby,Moderate,Occupied,Yes,34.35,0,Fire Emergency,"Z5 (Corridor) status: hazard Moderate, alarm triggered, sprinkler Standby, clearance Occupied, exit route Yes. Control room monitoring smoke migration.",102.11,297.39,24.79,886.57,40.86,27.66,14,30,870,5,2,3,0.25,1.0,0.0,1.2300000000000004,22.450000000000003,133.64,0.35833333333333334,4.635796379529852,5.698401355703721,0,0.4596855689941801,973.5033000000001,21.28,22.78,13,9,0,0,1,1,0.382,Low,Low
2026-04-02 14:35:00,INC-20260402-F2-FE,Level 2,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,7,1,1,0,9,1,37.73,Standby,Moderate,Occupied,Yes,31.19,0,Fire Emergency,"Z5 (Corridor) status: hazard Moderate, alarm triggered, sprinkler Standby, clearance Occupied, exit route Yes. Control room monitoring smoke migration.",98.11,550.7,28.47,1061.63,40.99,36.11,14,35,875,5,2,2,0.2222222222222222,1.0,0.0,3.6799999999999997,-1.5400000000000063,253.31000000000006,0.3111111111111111,4.596230344418617,6.313004420278385,0,0.5234187116223922,1074.1731,35.86,28.17,9,10,1,1,2,4,0.265,Moderate,Moderate
2026-04-02 14:40:00,INC-20260402-F2-FE,Level 2,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,4,2,0,0,6,1,50.46,Activated,High,Occupied,No,41.74,0,Fire Emergency,"Z5 (Corridor) status: hazard High, alarm triggered, sprinkler Activated, clearance Occupied, exit route No. Control room monitoring smoke migration.",131.2,734.85,34.59,1160.71,40.45,64.91,14,40,880,5,2,2,0.3333333333333333,0.0,1.0,6.1200000000000045,12.730000000000004,184.14999999999998,0.43333333333333335,4.884315927417586,6.601026293610122,1,0.6757939517174973,1745.4114000000002,64.83,35.49,4,3,3,0,0,3,0.118,High,Moderate
2026-04-02 14:45:00,INC-20260402-F2-FE,Level 2,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,4,0,0,0,4,1,55.28,Activated,Critical,Occupied,No,37.01,0,Fire Emergency,"Z5 (Corridor) status: hazard Critical, alarm triggered, sprinkler Activated, clearance Occupied, exit route No. Fire response team notified.",143.73,871.21,37.44,1341.09,30.75,77.17,14,45,885,5,2,0,0.0,0.0,1.0,2.8499999999999943,4.82,136.36,0.0,4.974869937649514,6.771030220603202,1,0.7450365218623911,2069.6832,77.0,32.42,4,4,0,0,1,1,0.118,Critical,Moderate
2026-04-02 14:50:00,INC-20260402-F2-FE,Level 2,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,2,0,0,0,2,1,74.51,Activated,Critical,Nearly Cleared,No,41.19,2026-04-02 14:45:00,Fire Emergency,"Z5 (Corridor) status: hazard Critical, alarm triggered, sprinkler Activated, clearance Nearly Cleared, exit route No. Wardens coordinating staged evacuation.",193.73,824.54,39.54,1520.87,34.11,89.0,14,50,890,5,2,0,0.0,0.0,1.0,2.1000000000000014,19.230000000000004,-46.67000000000007,0.0,5.271613983713487,6.71603771766778,1,0.8337584676641251,2946.1254000000004,88.77,40.3,2,1,0,0,0,0,0.059,Critical,Moderate
2026-04-02 14:55:00,INC-20260402-F2-FE,Level 2,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,1,0,0,0,1,1,94.18,Activated,Critical,Nearly Cleared,No,41.13,2026-04-02 14:52:00,Fire Emergency,"Z5 (Corridor) status: hazard Critical, alarm triggered, sprinkler Activated, clearance Nearly Cleared, exit route No. Control room monitoring smoke migration.",244.86,805.62,38.95,1420.11,31.12,90.14,14,55,895,5,2,0,0.0,0.0,1.0,-0.5899999999999963,19.67,-18.91999999999996,0.0,5.504762268239195,6.692852677569506,1,0.8576419613916667,3668.3110000000006,89.73,39.65,1,0,0,0,0,0,0.029,Critical,Moderate
2026-04-02 15:00:00,INC-20260402-F2-FE,Level 2,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,1,0,0,0,1,1,85.02,Activated,Critical,Nearly Cleared,No,39.14,2026-04-02 14:58:00,Fire Emergency,"Z5 (Corridor) status: hazard Critical, alarm triggered, sprinkler Activated, clearance Nearly Cleared, exit route No. Fire response team notified.",221.04,737.6,38.05,1534.24,32.47,85.7,15,0,900,5,2,0,0.0,0.0,1.0,-0.9000000000000057,-9.16000000000001,-68.01999999999998,0.0,5.40285754582196,6.6047565024184625,1,0.8223149184741022,3235.0109999999995,85.51,37.08,1,1,2,0,0,2,0.029,Critical,Moderate
2026-04-01 08:00:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,0,0,0,0,0,0,3.8,Off,Low,Not Started,Yes,0.0,0,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,9.87,95.66,23.51,596.46,47.32,0.17,8,0,480,6,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.386006701133118,4.571199666416938,0,0.22438007017455844,89.33800000000001,0.49,0.01,0,0,0,2,0,2,0.0,Low,Low
2026-04-01 08:05:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,1,0,0,0,1,0,5.14,Off,Low,Not Started,Yes,0.67,0,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 1 with no active emergency indicators.,13.37,121.08,23.6,580.95,49.13,0.21,8,5,485,6,1,0,0.0,1.0,0.0,0.08999999999999986,1.3399999999999999,25.42,0.0,2.6651427000909336,4.804676567536147,0,0.25158947088858413,121.304,0.79,1.1,0,2,3,0,0,3,0.0,Low,Low
2026-04-01 08:10:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,2,0,0,0,2,0,5.22,Off,Low,Not Started,Yes,1.36,0,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,13.57,124.77,22.79,558.06,46.99,0.49,8,10,490,6,1,0,0.0,1.0,0.0,-0.8100000000000023,0.08000000000000007,3.6899999999999977,0.0,2.6789646202071133,4.834454842059064,0,0.24421441477808045,118.96379999999999,0.44,1.51,1,0,1,0,0,1,0.029,Low,Low
